word,translation
Je serai discrète.,I'll be discreet.
Le ciel devint de plus en plus sombre.,The sky became darker and darker.
Je pense acheter une voiture.,I'm thinking of buying a car.
Je pense que tu es marrante.,I think you're funny.
J'ai égaré mes lunettes de soleil.,I lost my sunglasses.
Vous avez un réel potentiel.,You have real potential.
"Bien, en voilà assez !","OK, that's enough."
Que veut cette femme ?,What does this woman want?
Felix a décidé d'y aller sur le champ.,Felix decided to go right there and then.
J'ignore ce qui arrive.,I don't know what's happening.
Vous nous craignez.,You're afraid of us.
Le drapeau des USA a cinquante étoiles.,The American flag has fifty stars.
Les femmes sont sincères.,Women are sincere.
Te joins-tu à nous ?,Will you join us?
Je suis allé me coucher tôt cette nuit-là.,I went to bed early that night.
Rends-lui ce que l'on lui doit.,Return to him what he is owed.
N'oubliez pas de mettre vos ceintures.,Don't forget to put on your seatbelts.
Le monde est accablé de misère.,The world is full of misery.
Elle apprécie le jazz.,She likes jazz.
C'est bon signe.,It's a good sign.
Je déteste ce costume-ci.,I hate this costume.
"Ses meilleures années sont derrière lui, tu sais.","He is over the hill, you know."
J'ai appris par la suite qu'il était homosexuel.,I later found out that he was gay.
Tom peut aller avec toi s'il veut.,Tom can go with you if he likes.
Devine ce qu'il m'est arrivé.,Guess what happened to me.
Ma jupe est trop longue.,My skirt is too long.
J'ai beaucoup de rêves.,I have a lot of dreams.
Comment traduire CD en kabyle ?,How do you translate CD into Kabyle?
Est-ce sale ?,Is it dirty?
Éprouves-tu toujours des sentiments à son égard ?,Do you still have feelings for her?
"Hier, il prononça un très long discours.",He delivered a very long speech yesterday.
"Honnêtement, je ne pense pas qu'elle s'en soucie.","Honestly, I don't think she's worried about it."
Ils sont de grands amis.,They are great friends.
Ils les ont invités à dîner.,They invited them to dinner.
Tom est un européen.,Tom's a European.
À qui est ce bonbon ?,Whose candy is this?
"C'est nuageux, mais il fait très chaud.","It's cloudy, but it's very warm."
Je suis devenu furieux.,I got mad.
Laquelle est notre voiture ?,Which car is ours?
Je pense que c'est un grand écrivain.,I think he's a great writer.
Tais-toi et regarde le film !,Shut up and watch the movie.
Où est votre père ?,Where is your father?
C'est une écologiste.,She is an environmentalist.
Puis-je te prendre en photo ?,Can I take your picture?
Il se tortille comme un ver.,He writhes like a worm.
Tom n'a rien fait d'autre.,Tom didn't do anything else.
Tu copieras les phrases.,You will copy the phrases.
Sur quoi s'appuie cet argument ?,What is the basis for the argument?
C'est plus dur que ça n'en a l'air.,It's harder than it looks.
Vous êtes de retour à Akbou.,You've returned to Akbou.
J'ai dormi neuf heures.,I slept nine hours.
La plupart des éviers sont en acier inoxydable.,Most kitchen sinks are made of stainless steel.
Elle s'est plainte de mon bas salaire.,She complained about my low salary.
Si seulement nous avions un fils !,If only we had a son!
Tom a sauté par la fenêtre.,Tom jumped out the window.
J'ai demandé l'asile politique.,I've requested political asylum.
Elle parlait en berbère.,She spoke Berber.
Ce fut une excellente idée.,It was a great idea.
Nous nous sommes apprêtées.,We got ready.
L'aigle est le roi des oiseaux.,The eagle is king of birds.
Elle a survécu à l'accident.,She survived the accident.
Son livre est très intéressant.,His book is very interesting.
J'admire beaucoup Pharamp.,I admire Pharamp a lot.
Elle prit son temps.,She took her time.
De quelle langue avez-vous traduit ?,What language did you translate from?
Je ne voulais pas te surprendre.,I didn't want to surprise you.
Ne touchez plus à mes affaires !,Don't touch my stuff!
Peut-être vous apprécie-t-il.,Maybe he likes you.
Bonne nuit. Fais de beaux rêves.,Good night. Sweet dreams.
Chaque semaine il va pêcher.,Every week he goes fishing.
Je ferai tous les efforts pour l'obtenir.,I will make every effort to get it.
Le commerce des armes est florissant.,The arms trade is flourishing.
Elles ont fait de nombreux changements.,They made many changes.
J'espère qu'elles m'apprécient.,I hope they like me.
Nous sommes toujours heureux.,We're always happy.
Elles veulent que j'organise une soirée.,They want me to throw a party.
Ziri a été embauché.,Ziri was hired.
Elles n'ont jamais été à l'école.,They have never been to school.
Ce n'est pas encore votre tour.,It's not your turn yet.
Ceci est une sphère.,This is a sphere.
Je connais le piano.,I am familiar with the piano.
Je veux apprendre le toki pona.,I want to learn toki pona.
C'est hautement improbable.,That is highly unlikely.
Elle l'a poussé à travailler plus dur.,She prodded him to work harder.
Comment s'écrit ce mot ?,How is this word written?
Le voyez-vous souvent ?,Do you see him often?
Vos idées sont toujours appréciées.,Your ideas are always appreciated.
"Restons à l'intérieur, dehors il fait terriblement froid.",Let's stay inside. Outside it's terribly cold.
J'aimerais en discuter avec ton chef.,I'd like to discuss this with your boss.
Où est mon père ?,Where's my father?
Ce problème paraît difficile.,This problem seems difficult.
Je pense qu'il faut que nous fassions attention.,I think we need to be careful.
Est-ce que tu m'as gardé un siège ?,Did you save me a seat?
Je n'ai aucune idée d'où je me trouve.,I have no idea where I am.
Je détiens moins de livres que toi.,I have fewer books than you.
Leur réponse est non.,Their answer is no.
Cette robe est une bonne affaire.,This dress is a good bargain.
Ils lui ont caché la vérité.,They hid the truth from her.
Cesse d'être cruelle.,Stop being cruel.
J'ai téléchargé le fichier sur mon ordinateur.,I downloaded the file to my computer.
Il a l'air suspect.,He looks suspicious.
Vous ne devez pas céder à la tentation.,You must not yield to temptation.
"Pourquoi veux-tu perdre du poids, en réalité ?",Why do you really want to lose weight?
La chambre forte est déjà ouverte.,The vault's already open.
Ziri fait tout.,Ziri does everything.
C'était une simple coïncidence.,It was just a coincidence.
Je déteste les lèche-bottes.,I detest lickspittles.
Vous êtes en grave danger.,You're in serious danger.
Je vous demande tous les deux de réessayer.,I'm asking you both to try again.
Je prends parfois une douche le matin.,I sometimes take a shower in the morning.
La nuit était si froide.,The night was so cold.
Le bar va bientôt fermer.,The bar is closing soon.
Que portes-tu ?,What are you wearing?
Plus personne ne lui fait confiance.,No one trusts him any more.
Elle adore faire du shopping.,She loves to go shopping.
La prostitution est légale en Allemagne.,Prostitution is legal in Germany.
Ne parle pas de ma famille !,Don't talk about my family.
Tom mange beaucoup d'algues.,Tom eats a lot of seaweed.
Avez-vous une fille ?,Do you have a daughter?
Tu aimes les pommes ou les oranges ?,Do you like apples or oranges?
Il nous a dit de partir immédiatement.,"He told us, ""Set off at once."""
Plus facile à dire qu'à faire.,It's easier said than done.
Personne ne vous comprend.,No one understands you.
J'ai deux frères ainés.,I have two big brothers.
C'est toujours dans les limbes.,It's still in limbo.
En espérant que personne n'émettra d'objection.,"Hopefully, no one will object."
Nous sommes en forêt.,We're in the forest.
C'est un taulard en cavale.,He's a jailbird on the lam.
Merci d'être là.,Thanks for being here.
Elle n'a pas besoin d'être aussi anxieuse.,She doesn't need to be so anxious.
As-tu perdu connaissance après l'accident ?,Did you lose consciousness after the accident?
Tom n'attend plus rien de la vie.,Tom doesn't expect anything from life anymore.
J'adore ce spectacle.,I love that show.
Où puis-je acheter un magazine ?,Where can I buy a magazine?
Donc que se passe-t-il ?,So what's going on?
J'ai travaillé seul.,I worked alone.
Tom a continué à sourire.,Tom kept smiling.
Ils ont parlé pendant plus de trois heures.,They spoke for more than three hours.
Ses doigts virevoltaient sur le clavier.,Her fingers danced over the keyboard.
Ne me taquine pas !,Don't tease me.
Ne vous ennuyez pas à faire cela maintenant.,Don't bother doing that now.
Ziri a de l'intelligence.,Ziri is smart.
J'ai apporté des sandales.,I brought some sandals.
Tom prenait des leçons de piano.,Tom took piano lessons.
Tom ne jouera pas au tennis aujourd'hui.,Tom won't play tennis today.
Pouvez-vous comprendre Tom ?,Are you able to understand Tom?
Vos résultats d'examen sont excellents.,Your examination results are excellent.
"Y a-t-il quelqu'un qui parle mandarin, ici ?",Is there anyone who can speak Chinese here?
Il n'y a pas d'autres détails.,There are no further details.
J'aimerais correspondre avec elle.,I would like to correspond with her.
J'y ai également réfléchi.,"I've been thinking about it, too."
Tom souhaitait changer sa vie.,Tom wanted to change his life.
Je ne serai jamais aussi bonne que vous.,I'll never be as good as you.
Quelle différence est-ce que ça ferait ?,What difference would that've made?
Tom n'a pas perdu de temps.,Tom didn't waste any time.
Dix divisé par cinq font deux.,Ten divided by five is two.
Tu as l'air d'une fille.,You look like a girl.
Pourquoi n'apprends-tu pas le français ?,Why don't you learn French?
Ne nourrissez pas les trolls.,Don't feed the trolls.
Tu n’es pas toujours en forme.,You are not always in shape.
Il ignore mes problèmes.,He ignores my problems.
Tu as à nouveau tort.,You're wrong again.
Mon cœur bat si fort !,My heart's beating so fast!
"Monsieur Tanaka, vous êtes demandé au téléphone.","Mr Tanaka, you are wanted on the phone."
Je suis content que ça vous rende heureuse.,I'm glad that makes you happy.
Je suis allé à Boston l'automne dernier.,I went to Boston last fall.
Qu'est-ce que tu as à la main ?,What have you got in your hand?
Je suis content d'avoir appris l'anglais.,I'm glad I learned English.
"Des deux filles, elle est la plus jeune.","Of the two girls, she is the younger."
Je ne serai pas déçu.,I won't be disappointed.
Personne n'est venu à mon secours.,Nobody came to my rescue.
Je refusais les cadeaux.,I refused the gifts.
Je ne provoque pas leurs filles.,I'm not provoking their daughters.
Son point de vue est assez logique.,His view is quite logical.
Pourquoi les secrets nous fascinent-ils ?,Why do secrets fascinate us?
Nourris le hamster.,Feed the hamster.
Personne n'aura besoin d'une explication.,Nobody will need an explanation.
Notre concert a été reporté.,Our concert has been postponed.
Tu aimes écouter de la musique classique ?,Do you like listening to classical music?
Ziri achète des cadeaux à Rima.,Ziri buys Rima gifts.
C'est beaucoup d'argent.,That's a lot of money.
Elles n'aiment pas les olives.,She doesn't like olives.
Je ne faisais que dire mes prières.,I was only saying my prayers.
Tom mâche de la gomme à mâcher.,Tom is chewing bubble gum.
Je ne suis pas coupable.,I'm not guilty.
Combien de temps êtes-vous resté à Boston ?,How long did you stay in Boston?
Le ciel a été gris toute la matinée.,The sky was grey all morning.
De quoi tires-tu fierté ?,What do you take pride in?
Elle non plus ne me comprend pas.,Even she doesn't understand me.
Le français est sa langue maternelle.,French is her mother tongue.
Tom est notre invité.,Tom is our guest.
Je viens de chez moi.,I'm coming from home.
Il est génial.,He is awesome.
Discutons de ce problème.,Let's talk over the matter.
Il me semble que tu es bête.,Methinks thou art foolish!
Je ne peux pas permettre que ceci continue.,I can't permit this to continue.
J'ai été libéré.,I was freed.
Qui t'a dit de m'emmener ici ?,Who told you to bring me here?
Tom a amené un parapluie.,Tom brought an umbrella.
Que vas-tu y faire ?,What're you going to do about it?
Je ne vous manquerai pas.,You won't miss me.
Salez et poivrez pour goûter.,Salt and pepper to taste.
J'ai une petite-fille d'à peu près votre âge.,I have a granddaughter about your age.
Il a perdu patience.,He lost patience.
Mon programme est vraiment chargé en ce moment.,My schedule is really tight right now.
Elles se sont rencontrées au collège.,They met in high school.
Ma femme a deux sœurs.,My wife has two sisters.
La douleur est constante.,The pain is there all the time.
Je vais demander à Tom ce qu'il pense.,I'll ask Tom what he thinks.
Il aura soif.,He's going to be thirsty.
Merci beaucoup pour ton explication détaillée.,Thank you very much for your detailed explanation.
